answers_keys_json,board_id,columns_json,date,grid_id,rows_json
"[""match_box_1"",""match_box_2"",""match_box_3"",""match_box_4"",""match_box_5"",""match_box_6"",""match_box_7"",""match_box_8"",""match_box_9""]",45,"[{""id"":""population_over_x"",""name"":""Population over 10 million"",""variantId"":4},{""id"":""hdi_under_x"",""name"":""Human Development Index under 0.85"",""variantId"":9},{""id"":""flag_has_star"",""name"":""Flag with a star/sun"",""variantId"":null}]",2024-05-21,45,"[{""id"":""flag_rwb"",""name"":""Flag with only red, white, and blue"",""variantId"":null},{""id"":""continent"",""name"":""In Europe"",""variantId"":1},{""id"":""official_language"",""name"":""Spanish is an official language"",""variantId"":1}]"
"[""match_box_1"",""match_box_2"",""match_box_3"",""match_box_4"",""match_box_5"",""match_box_6"",""match_box_7"",""match_box_8"",""match_box_9""]",46,"[{""id"":""population_over_x"",""name"":""Population over 100 million"",""variantId"":7},{""id"":""island_nation"",""name"":""Island nation"",""variantId"":null},{""id"":""starting_letter"",""name"":""Starts with letter T"",""variantId"":14}]",2024-05-22,46,"[{""id"":""capital_not_most_populated_city"",""name"":""Capital is not the most populated city"",""variantId"":null},{""id"":""capital_population_over_x"",""name"":""Capital city population over 500k"",""variantId"":3},{""id"":""continent"",""name"":""In Asia"",""variantId"":0}]"
"[""match_box_1"",""match_box_2"",""match_box_3"",""match_box_4"",""match_box_5"",""match_box_6"",""match_box_7"",""match_box_8"",""match_box_9""]",47,"[{""id"":""population_over_x"",""name"":""Population over 50 million"",""variantId"":6},{""id"":""continent"",""name"":""In Europe"",""variantId"":1},{""id"":""starting_letter"",""name"":""Starts with letter S"",""variantId"":13}]",2024-05-23,47,"[{""id"":""flag_has_x_colors"",""name"":""Flag with only 4 colors"",""variantId"":2},{""id"":""color_on_flag"",""name"":""Flag with green"",""variantId"":4},{""id"":""olympic_medals_under_x"",""name"":""Fewer than 20 Olympic medals"",""variantId"":1}]"
"[""match_box_1"",""match_box_2"",""match_box_3"",""match_box_4"",""match_box_5"",""match_box_6"",""match_box_7"",""match_box_8"",""match_box_9""]",48,"[{""id"":""population_over_x"",""name"":""Population over 5 million"",""variantId"":3},{""id"":""ending_letter"",""name"":""Ends with letter A"",""variantId"":0},{""id"":""continent"",""name"":""In Asia"",""variantId"":0}]",2024-05-24,48,"[{""id"":""borders_x"",""name"":""Borders Russia"",""variantId"":0},{""id"":""starting_letter"",""name"":""Starts with letter S"",""variantId"":13},{""id"":""island_nation"",""name"":""Island nation"",""variantId"":null}]"
"[""match_box_1"",""match_box_2"",""match_box_3"",""match_box_4"",""match_box_5"",""match_box_6"",""match_box_7"",""match_box_8"",""match_box_9""]",49,"[{""id"":""color_on_flag"",""name"":""Flag with green"",""variantId"":4},{""id"":""population_over_x"",""name"":""Population over 5 million"",""variantId"":3},{""id"":""no_olympic_medals"",""name"":""Has never won an Olympic medal"",""variantId"":null}]",2024-05-25,49,"[{""id"":""flag_has_animal"",""name"":""Flag with an animal"",""variantId"":null},{""id"":""continent"",""name"":""In North America"",""variantId"":3},{""id"":""starting_letter"",""name"":""Starts with letter B"",""variantId"":1}]"
"[""match_box_1"",""match_box_2"",""match_box_3"",""match_box_4"",""match_box_5"",""match_box_6"",""match_box_7"",""match_box_8"",""match_box_9""]",50,"[{""id"":""flag_has_star"",""name"":""Flag with a star/sun"",""variantId"":null},{""id"":""landlocked"",""name"":""Is landlocked"",""variantId"":null},{""id"":""population_over_x"",""name"":""Population over 20 million"",""variantId"":5}]",2024-05-26,50,"[{""id"":""hdi_under_x"",""name"":""Human Development Index under 0.5"",""variantId"":2},{""id"":""name_length"",""name"":""Name is 6 letters long"",""variantId"":2},{""id"":""continent"",""name"":""In Europe"",""variantId"":1}]"
"[""match_box_1"",""match_box_2"",""match_box_3"",""match_box_4"",""match_box_5"",""match_box_6"",""match_box_7"",""match_box_8"",""match_box_9""]",51,"[{""id"":""population_under_x"",""name"":""Population under 5 million"",""variantId"":3},{""id"":""island_nation"",""name"":""Island nation"",""variantId"":null},{""id"":""size_under_x"",""name"":""Area less than 50,000 km²"",""variantId"":3}]",2024-05-27,51,"[{""id"":""top_20_population_density"",""name"":""Top 20 in population density"",""variantId"":null},{""id"":""name_length"",""name"":""Name is 5 letters long"",""variantId"":1},{""id"":""continent"",""name"":""In Africa"",""variantId"":2}]"
"[""match_box_1"",""match_box_2"",""match_box_3"",""match_box_4"",""match_box_5"",""match_box_6"",""match_box_7"",""match_box_8"",""match_box_9""]",52,"[{""id"":""color_on_flag"",""name"":""Flag with blue"",""variantId"":1},{""id"":""borders_x_or_more"",""name"":""Borders 5+ countries"",""variantId"":0},{""id"":""size_over_x"",""name"":""Area greater than 500,000 km²"",""variantId"":6}]",2024-05-28,52,"[{""id"":""has_nuclear_weapons"",""name"":""Has nuclear weapons"",""variantId"":null},{""id"":""population_over_x"",""name"":""Population over 100 million"",""variantId"":7},{""id"":""continent"",""name"":""In Asia"",""variantId"":0}]"
"[""match_box_1"",""match_box_2"",""match_box_3"",""match_box_4"",""match_box_5"",""match_box_6"",""match_box_7"",""match_box_8"",""match_box_9""]",53,"[{""id"":""population_under_x"",""name"":""Population under 2 million"",""variantId"":2},{""id"":""hdi_under_x"",""name"":""Human Development Index under 0.65"",""variantId"":5},{""id"":""island_nation"",""name"":""Island nation"",""variantId"":null}]",2024-05-29,53,"[{""id"":""official_language"",""name"":""French is an official language"",""variantId"":2},{""id"":""continent"",""name"":""In Asia"",""variantId"":0},{""id"":""name_length"",""name"":""Name is 7 letters long"",""variantId"":3}]"
"[""match_box_1"",""match_box_2"",""match_box_3"",""match_box_4"",""match_box_5"",""match_box_6"",""match_box_7"",""match_box_8"",""match_box_9""]",54,"[{""id"":""flag_has_x_colors"",""name"":""Flag with only 2 colors"",""variantId"":0},{""id"":""continent"",""name"":""In Africa"",""variantId"":2},{""id"":""name_multiple_words"",""name"":""Name consists of multiple words"",""variantId"":null}]",2024-05-30,54,"[{""id"":""borders_x_to_y"",""name"":""Borders 2-3 countries"",""variantId"":1},{""id"":""size_under_x"",""name"":""Area less than 10,000 km²"",""variantId"":2},{""id"":""landlocked"",""name"":""Is landlocked"",""variantId"":null}]"
"[""match_box_1"",""match_box_2"",""match_box_3"",""match_box_4"",""match_box_5"",""match_box_6"",""match_box_7"",""match_box_8"",""match_box_9""]",55,"[{""id"":""landlocked"",""name"":""Is landlocked"",""variantId"":null},{""id"":""island_nation"",""name"":""Island nation"",""variantId"":null},{""id"":""name_multiple_words"",""name"":""Name consists of multiple words"",""variantId"":null}]",2024-05-31,55,"[{""id"":""continent"",""name"":""In Europe"",""variantId"":1},{""id"":""population_over_x"",""name"":""Population over 20 million"",""variantId"":5},{""id"":""ending_letter"",""name"":""Ends with letter A"",""variantId"":0}]"
"[""match_box_1"",""match_box_2"",""match_box_3"",""match_box_4"",""match_box_5"",""match_box_6"",""match_box_7"",""match_box_8"",""match_box_9""]",56,"[{""id"":""flag_rwb"",""name"":""Flag with only red, white, and blue"",""variantId"":null},{""id"":""continent"",""name"":""In Europe"",""variantId"":1},{""id"":""color_on_flag"",""name"":""Flag with green"",""variantId"":4}]",2024-06-01,56,"[{""id"":""hosted_f1"",""name"":""Has hosted a Formula 1 Grand Prix"",""variantId"":null},{""id"":""population_over_x"",""name"":""Population over 50 million"",""variantId"":6},{""id"":""name_length"",""name"":""Name is 6 letters long"",""variantId"":2}]"
"[""match_box_1"",""match_box_2"",""match_box_3"",""match_box_4"",""match_box_5"",""match_box_6"",""match_box_7"",""match_box_8"",""match_box_9""]",57,"[{""id"":""captial_population_under_x"",""name"":""Capital city population under 500k"",""variantId"":3},{""id"":""color_on_flag"",""name"":""Flag with red"",""variantId"":0},{""id"":""population_under_x"",""name"":""Population under 5 million"",""variantId"":3}]",2024-06-02,57,"[{""id"":""continent"",""name"":""In North America"",""variantId"":3},{""id"":""top_20_obesity_rate"",""name"":""Top 20 in obesity rate"",""variantId"":null},{""id"":""starting_letter"",""name"":""Starts with letter B"",""variantId"":1}]"
"[""match_box_1"",""match_box_2"",""match_box_3"",""match_box_4"",""match_box_5"",""match_box_6"",""match_box_7"",""match_box_8"",""match_box_9""]",58,"[{""id"":""population_under_x"",""name"":""Population under 50 million"",""variantId"":6},{""id"":""color_on_flag"",""name"":""Flag with blue"",""variantId"":1},{""id"":""gdp_per_capita_under_x"",""name"":""GDP per capita under $10k"",""variantId"":1}]",2024-06-03,58,"[{""id"":""borders_x"",""name"":""Borders Russia"",""variantId"":0},{""id"":""ending_letter"",""name"":""Ends with letter E"",""variantId"":3},{""id"":""name_length"",""name"":""Name is 5 letters long"",""variantId"":1}]"
"[""match_box_1"",""match_box_2"",""match_box_3"",""match_box_4"",""match_box_5"",""match_box_6"",""match_box_7"",""match_box_8"",""match_box_9""]",59,"[{""id"":""continent"",""name"":""In North America"",""variantId"":3},{""id"":""starting_letter"",""name"":""Starts with letter B"",""variantId"":1},{""id"":""ending_letter"",""name"":""Ends with letter O"",""variantId"":7}]",2024-06-04,59,"[{""id"":""population_under_x"",""name"":""Population under 2 million"",""variantId"":2},{""id"":""size_over_x"",""name"":""Area greater than 100,000 km²"",""variantId"":4},{""id"":""color_on_flag"",""name"":""Flag with white"",""variantId"":3}]"
"[""match_box_1"",""match_box_2"",""match_box_3"",""match_box_4"",""match_box_5"",""match_box_6"",""match_box_7"",""match_box_8"",""match_box_9""]",60,"[{""id"":""olympic_medals_over_x"",""name"":""More than 300 Olympic medals"",""variantId"":7},{""id"":""continent"",""name"":""In North America"",""variantId"":3},{""id"":""in_eu"",""name"":""Member of the European Union"",""variantId"":null}]",2024-06-05,60,"[{""id"":""population_over_x"",""name"":""Population over 10 million"",""variantId"":4},{""id"":""ending_letter"",""name"":""Ends with letter A"",""variantId"":0},{""id"":""borders_x_to_y"",""name"":""Borders 1-2 countries"",""variantId"":0}]"
"[""match_box_1"",""match_box_2"",""match_box_3"",""match_box_4"",""match_box_5"",""match_box_6"",""match_box_7"",""match_box_8"",""match_box_9""]",61,"[{""id"":""population_under_x"",""name"":""Population under 10 million"",""variantId"":4},{""id"":""size_under_x"",""name"":""Area less than 1 million km²"",""variantId"":7},{""id"":""hdi_over_x"",""name"":""Human Development Index over 0.65"",""variantId"":5}]",2024-06-06,61,"[{""id"":""borders_x"",""name"":""Borders China"",""variantId"":1},{""id"":""starting_letter"",""name"":""Starts with letter M"",""variantId"":10},{""id"":""continent"",""name"":""In South America"",""variantId"":4}]"
"[""match_box_1"",""match_box_2"",""match_box_3"",""match_box_4"",""match_box_5"",""match_box_6"",""match_box_7"",""match_box_8"",""match_box_9""]",62,"[{""id"":""starting_letter"",""name"":""Starts with letter S"",""variantId"":13},{""id"":""continent"",""name"":""In Africa"",""variantId"":2},{""id"":""landlocked"",""name"":""Is landlocked"",""variantId"":null}]",2024-06-07,62,"[{""id"":""drives_left"",""name"":""Drives on the left"",""variantId"":null},{""id"":""captial_population_under_x"",""name"":""Capital city population under 200k"",""variantId"":2},{""id"":""size_under_x"",""name"":""Area less than 10,000 km²"",""variantId"":2}]"
"[""match_box_1"",""match_box_2"",""match_box_3"",""match_box_4"",""match_box_5"",""match_box_6"",""match_box_7"",""match_box_8"",""match_box_9""]",63,"[{""id"":""size_under_x"",""name"":""Area less than 1 million km²"",""variantId"":7},{""id"":""continent"",""name"":""In Africa"",""variantId"":2},{""id"":""population_under_x"",""name"":""Population under 10 million"",""variantId"":4}]",2024-06-08,63,"[{""id"":""starting_letter"",""name"":""Starts with letter E"",""variantId"":4},{""id"":""ending_letter"",""name"":""Ends with letter E"",""variantId"":3},{""id"":""official_language"",""name"":""Arabic is an official language"",""variantId"":0}]"
"[""match_box_1"",""match_box_2"",""match_box_3"",""match_box_4"",""match_box_5"",""match_box_6"",""match_box_7"",""match_box_8"",""match_box_9""]",64,"[{""id"":""population_under_x"",""name"":""Population under 10 million"",""variantId"":4},{""id"":""flag_has_star"",""name"":""Flag with a star/sun"",""variantId"":null},{""id"":""size_over_x"",""name"":""Area greater than 100,000 km²"",""variantId"":4}]",2024-06-09,64,"[{""id"":""official_language"",""name"":""French is an official language"",""variantId"":2},{""id"":""official_language"",""name"":""Spanish is an official language"",""variantId"":1},{""id"":""official_language"",""name"":""Arabic is an official language"",""variantId"":0}]"
"[""match_box_1"",""match_box_2"",""match_box_3"",""match_box_4"",""match_box_5"",""match_box_6"",""match_box_7"",""match_box_8"",""match_box_9""]",65,"[{""id"":""landlocked"",""name"":""Is landlocked"",""variantId"":null},{""id"":""population_under_x"",""name"":""Population under 1 million"",""variantId"":1},{""id"":""capital_population_over_x"",""name"":""Capital city population over 2 million"",""variantId"":5}]",2024-06-10,65,"[{""id"":""continent"",""name"":""In Europe"",""variantId"":1},{""id"":""name_x_plus_letters_long"",""name"":""Name is 10+ letters long"",""variantId"":0},{""id"":""name_multiple_words"",""name"":""Name consists of multiple words"",""variantId"":null}]"
"[""match_box_1"",""match_box_2"",""match_box_3"",""match_box_4"",""match_box_5"",""match_box_6"",""match_box_7"",""match_box_8"",""match_box_9""]",66,"[{""id"":""captial_population_under_x"",""name"":""Capital city population under 1 million"",""variantId"":4},{""id"":""population_over_x"",""name"":""Population over 100 million"",""variantId"":7},{""id"":""name_length"",""name"":""Name is 6 letters long"",""variantId"":2}]",2024-06-11,66,"[{""id"":""flag_has_x_colors"",""name"":""Flag with only 2 colors"",""variantId"":0},{""id"":""continent"",""name"":""In Asia"",""variantId"":0},{""id"":""borders_x_or_more"",""name"":""Borders 5+ countries"",""variantId"":0}]"
"[""match_box_1"",""match_box_2"",""match_box_3"",""match_box_4"",""match_box_5"",""match_box_6"",""match_box_7"",""match_box_8"",""match_box_9""]",67,"[{""id"":""coastline_on_x"",""name"":""Coastline on the Mediterranean Sea"",""variantId"":0},{""id"":""landlocked"",""name"":""Is landlocked"",""variantId"":null},{""id"":""name_length"",""name"":""Name is 6 letters long"",""variantId"":2}]",2024-06-12,67,"[{""id"":""continent"",""name"":""In Europe"",""variantId"":1},{""id"":""population_over_x"",""name"":""Population over 20 million"",""variantId"":5},{""id"":""played_world_cup"",""name"":""Has played in the Men's FIFA World Cup"",""variantId"":null}]"
"[""match_box_1"",""match_box_2"",""match_box_3"",""match_box_4"",""match_box_5"",""match_box_6"",""match_box_7"",""match_box_8"",""match_box_9""]",68,"[{""id"":""continent"",""name"":""In Africa"",""variantId"":2},{""id"":""name_multiple_words"",""name"":""Name consists of multiple words"",""variantId"":null},{""id"":""name_x_plus_letters_long"",""name"":""Name is 10+ letters long"",""variantId"":0}]",2024-06-13,68,"[{""id"":""coastline_on_x"",""name"":""Coastline on the Indian Ocean"",""variantId"":1},{""id"":""size_under_x"",""name"":""Area less than 5,000 km²"",""variantId"":1},{""id"":""capital_population_over_x"",""name"":""Capital city population over 2 million"",""variantId"":5}]"
