board_id,axis,idx,prompt_id,variantId,name,prompt_json
38,col,0,color_on_flag,4,Flag with green,"{""id"":""color_on_flag"",""name"":""Flag with green"",""variantId"":4}"
38,col,1,continent,0,In Asia,"{""id"":""continent"",""name"":""In Asia"",""variantId"":0}"
38,col,2,gdp_per_capita_under_x,3,GDP per capita under $30k,"{""id"":""gdp_per_capita_under_x"",""name"":""GDP per capita under $30k"",""variantId"":3}"
39,row,0,capital_not_most_populated_city,,Capital is not the most populated city,"{""id"":""capital_not_most_populated_city"",""name"":""Capital is not the most populated city"",""variantId"":null}"
39,row,1,name_length,4,Name is 8 letters long,"{""id"":""name_length"",""name"":""Name is 8 letters long"",""variantId"":4}"
39,row,2,ending_letter,6,Ends with letter N,"{""id"":""ending_letter"",""name"":""Ends with letter N"",""variantId"":6}"
39,col,0,continent,0,In Asia,"{""id"":""continent"",""name"":""In Asia"",""variantId"":0}"
39,col,1,flag_has_star,,Flag with a star/sun,"{""id"":""flag_has_star"",""name"":""Flag with a star/sun"",""variantId"":null}"
39,col,2,borders_x_or_more,0,Borders 5+ countries,"{""id"":""borders_x_or_more"",""name"":""Borders 5+ countries"",""variantId"":0}"
40,row,0,commonwealth_member,,Member of the Commonwealth,"{""id"":""commonwealth_member"",""name"":""Member of the Commonwealth"",""variantId"":null}"
40,row,1,continent,2,In Africa,"{""id"":""continent"",""name"":""In Africa"",""variantId"":2}"
40,row,2,color_on_flag,5,Flag with black,"{""id"":""color_on_flag"",""name"":""Flag with black"",""variantId"":5}"
40,col,0,population_over_x,6,Population over 50 million,"{""id"":""population_over_x"",""name"":""Population over 50 million"",""variantId"":6}"
40,col,1,coastline_on_x,1,Coastline on the Indian Ocean,"{""id"":""coastline_on_x"",""name"":""Coastline on the Indian Ocean"",""variantId"":1}"
40,col,2,capital_population_over_x,5,Capital city population over 2 million,"{""id"":""capital_population_over_x"",""name"":""Capital city population over 2 million"",""variantId"":5}"
41,row,0,starting_letter,10,Starts with letter M,"{""id"":""starting_letter"",""name"":""Starts with letter M"",""variantId"":10}"
41,row,1,name_multiple_words,,Name consists of multiple words,"{""id"":""name_multiple_words"",""name"":""Name consists of multiple words"",""variantId"":null}"
41,row,2,continent,6,In Oceania,"{""id"":""continent"",""name"":""In Oceania"",""variantId"":6}"
41,col,0,flag_has_star,,Flag with a star/sun,"{""id"":""flag_has_star"",""name"":""Flag with a star/sun"",""variantId"":null}"
41,col,1,island_nation,,Island nation,"{""id"":""island_nation"",""name"":""Island nation"",""variantId"":null}"
41,col,2,flag_has_x_colors,1,Flag with only 3 colors,"{""id"":""flag_has_x_colors"",""name"":""Flag with only 3 colors"",""variantId"":1}"
42,row,0,official_language,0,Arabic is an official language,"{""id"":""official_language"",""name"":""Arabic is an official language"",""variantId"":0}"
42,row,1,starting_letter,5,Starts with letter G,"{""id"":""starting_letter"",""name"":""Starts with letter G"",""variantId"":5}"
42,row,2,continent,3,In North America,"{""id"":""continent"",""name"":""In North America"",""variantId"":3}"
42,col,0,color_on_flag,2,Flag with yellow,"{""id"":""color_on_flag"",""name"":""Flag with yellow"",""variantId"":2}"
42,col,1,population_under_x,4,Population under 10 million,"{""id"":""population_under_x"",""name"":""Population under 10 million"",""variantId"":4}"
42,col,2,size_over_x,3,"Area greater than 50,000 km²","{""id"":""size_over_x"",""name"":""Area greater than 50,000 km²"",""variantId"":3}"
43,row,0,continent,4,In South America,"{""id"":""continent"",""name"":""In South America"",""variantId"":4}"
43,row,1,in_eu,,Member of the European Union,"{""id"":""in_eu"",""name"":""Member of the European Union"",""variantId"":null}"
43,row,2,river_x_runs_through,1,Is part of the Amazon River system,"{""id"":""river_x_runs_through"",""name"":""Is part of the Amazon River system"",""variantId"":1}"
43,col,0,color_on_flag,1,Flag with blue,"{""id"":""color_on_flag"",""name"":""Flag with blue"",""variantId"":1}"
43,col,1,population_over_x,3,Population over 5 million,"{""id"":""population_over_x"",""name"":""Population over 5 million"",""variantId"":3}"
43,col,2,size_over_x,4,"Area greater than 100,000 km²","{""id"":""size_over_x"",""name"":""Area greater than 100,000 km²"",""variantId"":4}"
44,row,0,drives_left,,Drives on the left,"{""id"":""drives_left"",""name"":""Drives on the left"",""variantId"":null}"
44,row,1,landlocked,,Is landlocked,"{""id"":""landlocked"",""name"":""Is landlocked"",""variantId"":null}"
44,row,2,island_nation,,Island nation,"{""id"":""island_nation"",""name"":""Island nation"",""variantId"":null}"
44,col,0,continent,2,In Africa,"{""id"":""continent"",""name"":""In Africa"",""variantId"":2}"
44,col,1,name_x_plus_letters_long,0,Name is 10+ letters long,"{""id"":""name_x_plus_letters_long"",""name"":""Name is 10+ letters long"",""variantId"":0}"
44,col,2,population_over_x,5,Population over 20 million,"{""id"":""population_over_x"",""name"":""Population over 20 million"",""variantId"":5}"
45,row,0,flag_rwb,,"Flag with only red, white, and blue","{""id"":""flag_rwb"",""name"":""Flag with only red, white, and blue"",""variantId"":null}"
45,row,1,continent,1,In Europe,"{""id"":""continent"",""name"":""In Europe"",""variantId"":1}"
45,row,2,official_language,1,Spanish is an official language,"{""id"":""official_language"",""name"":""Spanish is an official language"",""variantId"":1}"
45,col,0,population_over_x,4,Population over 10 million,"{""id"":""population_over_x"",""name"":""Population over 10 million"",""variantId"":4}"
45,col,1,hdi_under_x,9,Human Development Index under 0.85,"{""id"":""hdi_under_x"",""name"":""Human Development Index under 0.85"",""variantId"":9}"
45,col,2,flag_has_star,,Flag with a star/sun,"{""id"":""flag_has_star"",""name"":""Flag with a star/sun"",""variantId"":null}"
46,row,0,capital_not_most_populated_city,,Capital is not the most populated city,"{""id"":""capital_not_most_populated_city"",""name"":""Capital is not the most populated city"",""variantId"":null}"
46,row,1,capital_population_over_x,3,Capital city population over 500k,"{""id"":""capital_population_over_x"",""name"":""Capital city population over 500k"",""variantId"":3}"
46,row,2,continent,0,In Asia,"{""id"":""continent"",""name"":""In Asia"",""variantId"":0}"
46,col,0,population_over_x,7,Population over 100 million,"{""id"":""population_over_x"",""name"":""Population over 100 million"",""variantId"":7}"
46,col,1,island_nation,,Island nation,"{""id"":""island_nation"",""name"":""Island nation"",""variantId"":null}"
46,col,2,starting_letter,14,Starts with letter T,"{""id"":""starting_letter"",""name"":""Starts with letter T"",""variantId"":14}"
47,row,0,flag_has_x_colors,2,Flag with only 4 colors,"{""id"":""flag_has_x_colors"",""name"":""Flag with only 4 colors"",""variantId"":2}"
47,row,1,color_on_flag,4,Flag with green,"{""id"":""color_on_flag"",""name"":""Flag with green"",""variantId"":4}"
47,row,2,olympic_medals_under_x,1,Fewer than 20 Olympic medals,"{""id"":""olympic_medals_under_x"",""name"":""Fewer than 20 Olympic medals"",""variantId"":1}"
47,col,0,population_over_x,6,Population over 50 million,"{""id"":""population_over_x"",""name"":""Population over 50 million"",""variantId"":6}"
47,col,1,continent,1,In Europe,"{""id"":""continent"",""name"":""In Europe"",""variantId"":1}"
47,col,2,starting_letter,13,Starts with letter S,"{""id"":""starting_letter"",""name"":""Starts with letter S"",""variantId"":13}"
48,row,0,borders_x,0,Borders Russia,"{""id"":""borders_x"",""name"":""Borders Russia"",""variantId"":0}"
48,row,1,starting_letter,13,Starts with letter S,"{""id"":""starting_letter"",""name"":""Starts with letter S"",""variantId"":13}"
48,row,2,island_nation,,Island nation,"{""id"":""island_nation"",""name"":""Island nation"",""variantId"":null}"
48,col,0,population_over_x,3,Population over 5 million,"{""id"":""population_over_x"",""name"":""Population over 5 million"",""variantId"":3}"
48,col,1,ending_letter,0,Ends with letter A,"{""id"":""ending_letter"",""name"":""Ends with letter A"",""variantId"":0}"
48,col,2,continent,0,In Asia,"{""id"":""continent"",""name"":""In Asia"",""variantId"":0}"
49,row,0,flag_has_animal,,Flag with an animal,"{""id"":""flag_has_animal"",""name"":""Flag with an animal"",""variantId"":null}"
49,row,1,continent,3,In North America,"{""id"":""continent"",""name"":""In North America"",""variantId"":3}"
49,row,2,starting_letter,1,Starts with letter B,"{""id"":""starting_letter"",""name"":""Starts with letter B"",""variantId"":1}"
49,col,0,color_on_flag,4,Flag with green,"{""id"":""color_on_flag"",""name"":""Flag with green"",""variantId"":4}"
49,col,1,population_over_x,3,Population over 5 million,"{""id"":""population_over_x"",""name"":""Population over 5 million"",""variantId"":3}"
49,col,2,no_olympic_medals,,Has never won an Olympic medal,"{""id"":""no_olympic_medals"",""name"":""Has never won an Olympic medal"",""variantId"":null}"
50,row,0,hdi_under_x,2,Human Development Index under 0.5,"{""id"":""hdi_under_x"",""name"":""Human Development Index under 0.5"",""variantId"":2}"
50,row,1,name_length,2,Name is 6 letters long,"{""id"":""name_length"",""name"":""Name is 6 letters long"",""variantId"":2}"
50,row,2,continent,1,In Europe,"{""id"":""continent"",""name"":""In Europe"",""variantId"":1}"
50,col,0,flag_has_star,,Flag with a star/sun,"{""id"":""flag_has_star"",""name"":""Flag with a star/sun"",""variantId"":null}"
50,col,1,landlocked,,Is landlocked,"{""id"":""landlocked"",""name"":""Is landlocked"",""variantId"":null}"
50,col,2,population_over_x,5,Population over 20 million,"{""id"":""population_over_x"",""name"":""Population over 20 million"",""variantId"":5}"
51,row,0,top_20_population_density,,Top 20 in population density,"{""id"":""top_20_population_density"",""name"":""Top 20 in population density"",""variantId"":null}"
51,row,1,name_length,1,Name is 5 letters long,"{""id"":""name_length"",""name"":""Name is 5 letters long"",""variantId"":1}"
51,row,2,continent,2,In Africa,"{""id"":""continent"",""name"":""In Africa"",""variantId"":2}"
51,col,0,population_under_x,3,Population under 5 million,"{""id"":""population_under_x"",""name"":""Population under 5 million"",""variantId"":3}"
51,col,1,island_nation,,Island nation,"{""id"":""island_nation"",""name"":""Island nation"",""variantId"":null}"
51,col,2,size_under_x,3,"Area less than 50,000 km²","{""id"":""size_under_x"",""name"":""Area less than 50,000 km²"",""variantId"":3}"
52,row,0,has_nuclear_weapons,,Has nuclear weapons,"{""id"":""has_nuclear_weapons"",""name"":""Has nuclear weapons"",""variantId"":null}"
52,row,1,population_over_x,7,Population over 100 million,"{""id"":""population_over_x"",""name"":""Population over 100 million"",""variantId"":7}"
52,row,2,continent,0,In Asia,"{""id"":""continent"",""name"":""In Asia"",""variantId"":0}"
52,col,0,color_on_flag,1,Flag with blue,"{""id"":""color_on_flag"",""name"":""Flag with blue"",""variantId"":1}"
52,col,1,borders_x_or_more,0,Borders 5+ countries,"{""id"":""borders_x_or_more"",""name"":""Borders 5+ countries"",""variantId"":0}"
52,col,2,size_over_x,6,"Area greater than 500,000 km²","{""id"":""size_over_x"",""name"":""Area greater than 500,000 km²"",""variantId"":6}"
53,row,0,official_language,2,French is an official language,"{""id"":""official_language"",""name"":""French is an official language"",""variantId"":2}"
53,row,1,continent,0,In Asia,"{""id"":""continent"",""name"":""In Asia"",""variantId"":0}"
53,row,2,name_length,3,Name is 7 letters long,"{""id"":""name_length"",""name"":""Name is 7 letters long"",""variantId"":3}"
53,col,0,population_under_x,2,Population under 2 million,"{""id"":""population_under_x"",""name"":""Population under 2 million"",""variantId"":2}"
53,col,1,hdi_under_x,5,Human Development Index under 0.65,"{""id"":""hdi_under_x"",""name"":""Human Development Index under 0.65"",""variantId"":5}"
53,col,2,island_nation,,Island nation,"{""id"":""island_nation"",""name"":""Island nation"",""variantId"":null}"
54,row,0,borders_x_to_y,1,Borders 2-3 countries,"{""id"":""borders_x_to_y"",""name"":""Borders 2-3 countries"",""variantId"":1}"
54,row,1,size_under_x,2,"Area less than 10,000 km²","{""id"":""size_under_x"",""name"":""Area less than 10,000 km²"",""variantId"":2}"
54,row,2,landlocked,,Is landlocked,"{""id"":""landlocked"",""name"":""Is landlocked"",""variantId"":null}"
54,col,0,flag_has_x_colors,0,Flag with only 2 colors,"{""id"":""flag_has_x_colors"",""name"":""Flag with only 2 colors"",""variantId"":0}"
54,col,1,continent,2,In Africa,"{""id"":""continent"",""name"":""In Africa"",""variantId"":2}"
54,col,2,name_multiple_words,,Name consists of multiple words,"{""id"":""name_multiple_words"",""name"":""Name consists of multiple words"",""variantId"":null}"
55,row,0,continent,1,In Europe,"{""id"":""continent"",""name"":""In Europe"",""variantId"":1}"
55,row,1,population_over_x,5,Population over 20 million,"{""id"":""population_over_x"",""name"":""Population over 20 million"",""variantId"":5}"
55,row,2,ending_letter,0,Ends with letter A,"{""id"":""ending_letter"",""name"":""Ends with letter A"",""variantId"":0}"
55,col,0,landlocked,,Is landlocked,"{""id"":""landlocked"",""name"":""Is landlocked"",""variantId"":null}"
55,col,1,island_nation,,Island nation,"{""id"":""island_nation"",""name"":""Island nation"",""variantId"":null}"
55,col,2,name_multiple_words,,Name consists of multiple words,"{""id"":""name_multiple_words"",""name"":""Name consists of multiple words"",""variantId"":null}"
56,row,0,hosted_f1,,Has hosted a Formula 1 Grand Prix,"{""id"":""hosted_f1"",""name"":""Has hosted a Formula 1 Grand Prix"",""variantId"":null}"
56,row,1,population_over_x,6,Population over 50 million,"{""id"":""population_over_x"",""name"":""Population over 50 million"",""variantId"":6}"
56,row,2,name_length,2,Name is 6 letters long,"{""id"":""name_length"",""name"":""Name is 6 letters long"",""variantId"":2}"
56,col,0,flag_rwb,,"Flag with only red, white, and blue","{""id"":""flag_rwb"",""name"":""Flag with only red, white, and blue"",""variantId"":null}"
56,col,1,continent,1,In Europe,"{""id"":""continent"",""name"":""In Europe"",""variantId"":1}"
56,col,2,color_on_flag,4,Flag with green,"{""id"":""color_on_flag"",""name"":""Flag with green"",""variantId"":4}"
57,row,0,continent,3,In North America,"{""id"":""continent"",""name"":""In North America"",""variantId"":3}"
57,row,1,top_20_obesity_rate,,Top 20 in obesity rate,"{""id"":""top_20_obesity_rate"",""name"":""Top 20 in obesity rate"",""variantId"":null}"
57,row,2,starting_letter,1,Starts with letter B,"{""id"":""starting_letter"",""name"":""Starts with letter B"",""variantId"":1}"
